0,0000 	 0,0000
0,0588 	 12,6790
0,0588 	 12,6939
0,0588 	 12,8635
0,0588 	 14,4612
0,0000 	 0,0000
0,0588 	 12,7874
0,0000 	 0,0000
0,1176 	 25,1012
0,0000 	 0,0000
0,0000 	 0,0000
0,0588 	 12,8263
0,1765 	 38,8998
0,0000 	 0,0000
0,0588 	 12,8308
0,0588 	 13,1069
0,0588 	 12,6678
0,0000 	 0,0000
0,0000 	 0,0000
0,0588 	 13,6814
0,0000 	 0,0000
0,0588 	 12,8119
0,0588 	 12,8112
0,0588 	 13,1771
0,0000 	 0,0000
0,0588 	 12,7721
0,1176 	 26,7729
0,0588 	 14,2335
0,0588 	 14,9395
0,1176 	 25,9943
0,0588 	 13,3256
0,0000 	 0,0000
0,0588 	 13,6198
0,0588 	 12,6789
0,0588 	 12,9633
0,1176 	 26,9553
0,0588 	 12,5577
0,0000 	 0,0000
0,0588 	 12,5934
0,0000 	 0,0000
0,1176 	 25,9499
0,1176 	 26,2266
0,0000 	 0,0000
0,1176 	 25,7431
0,0000 	 0,0000
0,1176 	 25,6193
0,0588 	 12,8022
0,0000 	 0,0000
0,0000 	 0,0000
0,0588 	 13,0225
0,0588 	 13,7951
0,1176 	 26,0217
0,0588 	 13,4514
0,0588 	 12,5971
0,0588 	 13,2187
0,0000 	 0,0000
0,0000 	 0,0000
0,1176 	 25,2548
0,0588 	 13,1350
0,0588 	 13,8719
0,0588 	 12,7094
0,0588 	 12,9159
0,1176 	 25,3306
0,0588 	 13,1209
0,0588 	 13,6426
0,0000 	 0,0000
0,1176 	 25,8347
0,0588 	 12,8312
0,1176 	 25,6396
0,1765 	 42,2635
0,0000 	 0,0000
0,0588 	 12,8612
0,0000 	 0,0000
0,0588 	 12,6402
0,0588 	 13,8402
0,0588 	 12,9955
0,0000 	 0,0000
0,1176 	 26,5955
0,0000 	 0,0000
0,0000 	 0,0000
0,0588 	 13,1351
0,0588 	 12,8416
0,0000 	 0,0000
0,0588 	 12,9951
